event_id,target_shares_outstanding,target_adv20,target_dollar_adv20,target_market_cap,passive_control_percent,etf_ownership_percent,active_share,passive_pct,default_rule,non_election_default_rule,short_volume_ratio_20d_avg,announce_date,active_cash_election_rate,realized_cash_share,pct_elected_cash,spread,deal_spread,cash_election_value,stock_election_value,holder_model_source,holder_rolling_event_index,holder_fit_n,holder_fit_sse,holder_fit_loglike,holder_p_hat,holder_q_hat,holder_positive_share,holder_positive_share_of_active,holder_noisy_share,holder_noisy_cash_prob,holder_predicted_cash_demand_share,holder_predicted_stock_demand_share,holder_rational_action,holder_structural_status,holder_structural_block_reason
E000141_20061106_Traffic.com_Inc__NAVTEQ_Corp,20597000.0,189487.2,1291375.292,152417800.0,0.0,0.0,1.0,0.0,mixed,"If cash elections exceed the cash cap, non-electing shares receive stock; if stock elections exceed the stock cap, non-electing shares receive cash; otherwise (no proration triggered), non-electing shares receive a pro rata mix of remaining cash and stock consideration after allocations to electing holders.",,11/6/2006,,,,0.6492000000000004,0.5999999999999996,8.0,7.3508,rolling_structural_default,11,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.65,0.35000000000000003,cash,ok,
E000142_20251020_CNB_Bank_Shares_Inc__HBT_Financial_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares with no valid election become 'non-election shares' and are converted into cash, stock, or a combination as needed to satisfy the aggregate cash and aggregate stock consideration requirements per the proration methodology (i.e., allocated to whichever side needs filling to meet the caps).",,10/20/2025,,,,,,27.73,,rolling_structural_fit,290,32,2.9812594447296417,-7.524546350929647,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price,cash_cap,stock_cap"
E000143_20070205_Capital_Bancorp_Inc_TN__Renasant_Corp,,,,,0.0,0.0,1.0,0.0,,"Holders who fail to submit a valid, timely election form are deemed to have elected the combination option: cash for 40% of their shares and Renasant stock for the remaining 60% of their shares, at the same price/exchange ratio.",,2/5/2007,,,,3.9246860000000017,,38.0,34.075314,rolling_structural_default,22,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:entry_target_price
E000144_20150224_Oneida_Financial_Corp__Community_Financial_System_Inc,7025000.0,2397.15,31529.68848,93080547.5,0.0007003558718861,0.0007003558718861,0.999299644128114,0.0007003558718861,mixed,"Shares for which no valid election is made before the election deadline are converted into the right to receive CBU common stock (at the 0.5635 ratio), $20.00 cash, or a combination of both, as determined by CBU pursuant to the same allocation/proration procedures applied to all shares (not a fixed pre-set 'mixed' default).",,2/24/2015,,,,-0.0436949999999995,6.793794999999999,20.0,20.043695,rolling_structural_fit,161,28,3.9352453189314187,-12.25904090549161,0.4,0.0,0.0,0.0,0.9992996441281139,0.4,0.4000700355871886,0.5999299644128113,stock,ok,
E000145_20070516_East_Penn_Financial_Corp__Harleysville_National_Corp,6305000.0,12295.2,153140.599,85117500.0,0.0,0.0,1.0,0.0,,"Shares with no valid/timely election ('no-election shares') are allocated cash and/or Harleysville stock in amounts necessary to satisfy the aggregate cash and stock consideration allocation requirements under the merger agreement (i.e., no-election shares absorb whatever consideration type is needed to balance the aggregate cap). At closing, remaining no-election/cash-election shareholders received $14.50 cash per share.",,5/16/2007,,,,-301.5,302.5,14.5,316.0,rolling_structural_default,29,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.35000000000000003,0.65,stock,ok,
E000146_20190107_HopFed_Bancorp_Inc__First_Financial_Corp,6649000.0,6801.15,94773.948,103724400.0,0.0240302301097909,0.0240302301097909,0.9759697698902092,0.0240302301097909,,"Non-election shares (shares for which no election, or an untimely/incomplete election, was made) are allocated according to the proration/allocation mechanism depending on whether stock or cash consideration is oversubscribed - they are not automatically deemed cash or stock but are subject to the same 50/50 balancing mechanism, generally absorbed into whichever pool is needed to restore the 50/50 split (e.g., in a stock oversubscription scenario, non-election shares are converted to cash consideration).",,1/7/2019,,,,2.116679999999999,5.4,21.0,18.88332,rolling_structural_fit,234,30,3.0719055767502152,-8.384666442379151,0.2,0.1,0.1,0.10246219000333322,0.8759697698902091,0.2,0.2872090690329373,0.7127909309670628,cash,ok,
E000147_20151130_HF_Financial_Corp__Great_Western_Bancorp_Inc,7054000.0,1405.2,22661.258039999997,114486420.0,0.0056447405727246,0.0056447405727246,0.9943552594272754,0.0056447405727246,mixed,"Shares for which no valid election is made (or delivery of certificates fails) are deemed 'non-election shares' and are converted into cash and/or stock consideration according to the proration procedures — i.e., they receive whichever form of consideration is undersubscribed, or a mix if neither election is oversubscribed.",,11/30/2015,0.1938719867833483,0.1956,19.56,-0.1430000000000006,3.4130000000000003,19.5,19.643,rolling_structural_fit,182,26,3.5348359140782937,-10.951816318850218,0.4,0.0,0.0,0.0,0.9943552594272754,0.4,0.40056447405727247,0.5994355259427275,stock,ok,
E000148_20081215_American_Bancorp_of_New_Jersey_Inc__Investors_Bancorp_Inc,10860000.0,41496.55,458452.5351,121414800.0,0.0019691528545119,0.0019691528545119,0.998030847145488,0.0019691528545119,,"Shares for which no valid election is made (or election revoked) are designated 'non-election shares' and are allocated cash or stock consistent with overall proration mechanics; per final election results release, non-electing shareholders received 0.9218 shares of Investors stock per share.",,12/15/2008,,,,0.8853200000000001,1.3200000000000005,12.5,11.61468,rolling_structural_fit,69,16,2.0356815998742066,-6.208952363982913,0.3,0.1,0.1,0.10019730380680558,0.8980308471454881,0.3,0.3703938305709024,0.6296061694290976,cash,ok,
E000149_20140604_TF_Financial_Corp__National_Penn_Bancshares_Inc,3152000.0,25585.95,1048707.484425,132699515.2,0.009927347715736,0.009927347715736,0.990072652284264,0.009927347715736,,Shares for which a holder does not submit a properly completed election form (or revokes without resubmitting) by the election deadline are designated 'no-election shares.' These are allocated per the proration formula: first deemed cash election shares (pro rata) to the extent needed to fill the 40% cash cap; any remainder is treated as common stock election shares.,,6/4/2014,,,,-2.0145999999999944,1.9144999999999968,42.0,44.014599999999994,rolling_structural_fit,145,30,4.203293434785736,-13.088220808351458,0.4,0.0,0.0,0.0,0.990072652284264,0.4,0.4009927347715736,0.5990072652284264,stock,ok,
E000150_20140805_Peoples_Federal_Bancshares_Inc__Independent_Bank_Corp,6241000.0,8191.95,149871.12099999998,113336560.0,0.0253060406986059,0.0253060406986059,0.974693959301394,0.0253060406986059,,Shares for which no election is made (or an election form is not properly completed/timely returned) are 'non-election shares'; the consideration a non-electing stockholder receives depends on the elections made by other Peoples stockholders and the proration/allocation procedures used to achieve the 60% stock/40% cash split (non-election shares are allocated to whichever pool — cash or stock — is undersubscribed after cash/stock electing shares are processed).,,8/5/2014,,,,0.9459869999999988,2.84,21.0,20.054013,rolling_structural_fit,148,30,4.193956605707829,-13.054864056269768,0.4,0.0,0.0,0.0,0.9746939593013941,0.4,0.40253060406986063,0.5974693959301394,cash,ok,
E000151_20120531_Beacon_Federal_Bancorp_Inc__Beacon_Financial_Corp,6199000.0,15645.1,208747.292415,82446700.0,0.0019106307468946,0.0019106307468946,0.9980893692531054,0.0019106307468946,,"Shares for which no valid election was made by the election deadline are deemed 'non-election shares' and are converted to cash and/or stock per the proration formula (Section 3.2.6), not automatically all-cash or all-stock. Dissenting shares are deemed cash-election shares.",,5/31/2012,,,,-7.302399999999999,14.502399999999998,20.5,27.8024,rolling_structural_fit,112,33,4.587710971537769,-14.268386642601794,0.3,0.0,0.0,0.0,0.9980893692531054,0.3,0.3003821261493789,0.699617873850621,stock,ok,
E000152_20061016_First_Morris_Bank_NJ__Provident_Financial_Services_Inc,,,,,0.0,0.0,1.0,0.0,,Shares with no valid election are 'non-election shares' and are allocated cash or stock (or a combination) depending on the proration needed to reach the 50% stock / 50% cash target — non-election holders are treated similarly to cash electors in oversubscription scenarios (receive cash if stock oversubscribed) but may receive stock to fill shortfall if stock undersubscribed and shortfall <= non-election shares.,,10/16/2006,,,,0.1698649999999943,,39.75,39.580135000000006,rolling_structural_default,9,0,,,0.5,0.3,0.3,0.3,0.7,0.5,,,,blocked,missing_inputs:entry_target_price
E000153_20190816_Bancorp_of_New_Jersey_Inc__ConnectOne_Bancorp_Inc,7293000.0,35814.05,545555.8686050001,113089633.8,0.0086706430824077,0.0086706430824077,0.9913293569175924,0.0086706430824077,,"Shareholders who do not submit a properly completed and signed form of election by the election deadline (non-election or invalid election) will have no control over the type of consideration received; if the cash election is oversubscribed, non-electing/invalid-electing holders receive stock consideration (subject to proration).",,8/16/2019,,,,0.5953999999999997,0.7433999999999994,16.25,15.6546,rolling_structural_fit,240,29,3.0139920988032416,-8.320777369314621,0.2,0.1,0.1,0.10087464806947391,0.8913293569175923,0.2,0.2826011929247223,0.7173988070752777,cash,ok,
E000154_20070604_Community_Bank___Trust_Co_Wolfeboro_NH__Chittenden_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made ('non-election shares') are allocated cash and/or Chittenden common stock depending on the elections made by other Community Bank shareholders, per the allocation procedures; non-electing shareholders are subordinate (lower priority) to electing shareholders when re-allocation is required.",,6/4/2007,,,,0.0330639999999959,,33.37,33.336936,rolling_structural_fit,32,7,1.0733892438841266,-3.36975827111296,0.2,0.3,0.3,0.3,0.7,0.2,,,,blocked,missing_inputs:entry_target_price
E000155_20220119_Denmark_Bancshares_Inc__Bank_First_Corp,,,,,0.0,0.0,1.0,0.0,stock,"Shares for which no valid election is made by the election deadline are deemed ""non-election shares"" and are converted into the right to receive stock consideration only.",,1/19/2022,,,,0.2183200000000056,,38.1,37.88168,rolling_structural_fit,264,30,3.015348037389662,-8.18533021158145,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000156_20220324_Emclaire_Financial_Corp__Farmers_National_Banc_Corp,2735000.0,15202.45,489067.32644,104394950.0,0.0193122486288848,0.0193122486288848,0.9806877513711152,0.0193122486288848,,Shares for which no valid election is made are 'non-election shares' and are allocated cash or stock according to the allocation/proration procedures (used first to fill any undersubscribed form of consideration); non-electing shareholders do not get priority over electing shareholders in proration.,,3/24/2022,,,,2.7620000000000005,1.8299999999999983,40.0,37.238,rolling_structural_fit,265,30,3.015348037389662,-8.18533021158145,0.2,0.1,0.1,0.10196925561697738,0.8806877513711152,0.2,0.28579367458866545,0.7142063254113347,cash,ok,
E000157_20060718_Westbank_Corp__NewAlliance_Bancshares_Inc,4823000.0,8627.8,154736.9267,86814000.0,0.0,0.0,1.0,0.0,,"Non-electing shares (or shares making a 'no preference election') are treated as follows: if >50% of exchanged shares elect stock, non-electors get all cash ($23.00/share); if <50% elect stock, non-electors get stock if non-election shares are insufficient to reach the 50% stock threshold, or a combination of cash and stock if sufficient.",,7/18/2006,,,,-300.84,305.84,23.0,323.84,rolling_structural_default,0,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.35000000000000003,0.65,stock,ok,
E000158_20151001_First_Capital_Bancorp_Inc_VA__Park_Sterling_Corp,12923000.0,15893.6,80248.63306,66165760.0,0.0027594985684438,0.0027594985684438,0.9972405014315562,0.0027594985684438,,"Shareholders/warrant holders who do not make a valid election (or make a 'no preference' election) are allocated cash, stock, or a combination thereof by the exchange agent, based on the elections made by other holders, subject to the 70%/30% stock/cash allocation and proration procedures. Dissenting shares are treated as cash election shares.",,10/1/2015,,,,0.3178479999999997,0.4199999999999999,5.54,5.222152,rolling_structural_fit,176,26,3.5348359140782937,-10.951816318850218,0.4,0.0,0.0,0.0,0.9972405014315562,0.4,0.4002759498568444,0.5997240501431556,cash,ok,
E000159_20070119_Merrill_Merchants_Bancshares_Inc__Chittenden_Corp,3550000.0,822.85,23119.4275,107565000.0,0.0,0.0,1.0,0.0,,"Shareholders who do not properly deliver an election (or fail to guarantee delivery) by the deadline forfeit the right to select consideration; their shares are deemed 'no election'/non-electing shares and are allocated cash and/or Chittenden common stock depending on the elections made by other shareholders, in accordance with the merger agreement's allocation provisions.",,1/19/2007,,,,0.5020000000000024,0.6999999999999993,31.0,30.498,rolling_structural_default,17,0,,,0.5,0.3,0.3,0.3,0.7,0.5,0.65,0.35000000000000003,cash,ok,
E000160_20120417_SRS_Labs_Inc__DTS_Inc_CA,14324000.0,130391.9,1150233.654,134502360.0,0.0491005515219212,0.0491005515219212,0.9508994484780788,0.0491005515219212,mixed,"Shares for which no valid election is made ('no election shares') receive consideration in whatever form or mix remains after taking into account other stockholders' elections and proration; in practice, if cash is oversubscribed, no-election shares receive stock consideration.",,4/17/2012,0.8785889250184996,0.86,86.0,0.0871952,0.1099999999999994,9.5,9.4128048,rolling_structural_fit,108,31,4.285012980970151,-13.314708372192975,0.3,0.0,0.0,0.0,0.9508994484780788,0.3,0.3098201103043842,0.6901798896956157,cash,ok,
E000161_20151124_Cheviot_Financial_Corp__MainSource_Financial_Group_Inc,6803000.0,44720.75,662850.5811150001,101364700.0,0.020714037924445,0.020714037924445,0.979285962075555,0.020714037924445,,"Non-election shares (shares where holder made no valid election or election form not timely/properly submitted) are allocated to cash or stock based on the aggregate election results: if overall elections would push stock conversion below the 50% target, non-election shares are converted to stock first; if elections would push stock conversion above 50%, non-election shares are converted to cash first (before pro rata reallocation of cash/stock elections).",,11/24/2015,,,,-0.8030600000000003,0.90306,15.0,15.80306,rolling_structural_fit,181,26,3.5348359140782937,-10.951816318850218,0.4,0.0,0.0,0.0,0.979285962075555,0.4,0.40207140379244455,0.5979285962075555,stock,ok,
E000162_20080317_Value_Financial_Services_Inc__EZCORP_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made, multiple elections are made, or the holder fails to follow instructions/submit certificates by the election deadline are deemed 'No Election' shares. No Election shares are subject to the allocation procedures set forth in the merger agreement and proxy statement/prospectus (i.e., holders who make no election will receive merger consideration based on the results of the allocation/proration procedures, generally implying stock unless reallocation to cash is needed to satisfy the cash pool).",,3/17/2008,,,,2.4125000000000014,,11.0,8.587499999999999,rolling_structural_fit,60,14,1.693394825207177,-5.078885162090273,0.2,0.2,0.2,0.2,0.8,0.2,,,,blocked,missing_inputs:entry_target_price
E000163_20070627_Web.com_Holding_Co_Inc__Web.com_Group_Inc,16796000.0,50526.8,289394.895905,103631320.0,0.0,0.0,1.0,0.0,stock,"Shares for which no valid election was made by the election deadline (or an invalid election was made) were deemed to have elected stock consideration (i.e., treated as 'no election shares' receiving the stock consideration, subject to adjustment).",,6/27/2007,,,,,0.3532999999999999,6.5233,,rolling_structural_fit,37,8,1.1155471149404323,-3.471121981359167,0.3,0.2,0.2,0.2,0.8,0.3,,,,blocked,missing_inputs:stock_value
E000164_20161003_DCB_Financial_Corp_OH__First_Commonwealth_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares without a valid election become 'non-election' shares. They are allocated to the undersubscribed form of consideration first; if one form (cash or stock) is undersubscribed, non-election shares are allocated to that form before oversubscribed electing shares are switched. Non-election shares have lower priority than validly-elected shares in proration.",,10/3/2016,,,,0.5724800000000005,,14.5,13.92752,rolling_structural_fit,199,27,3.279758432866233,-9.85243461622863,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:entry_target_price
E000165_20170816_First_Atlantic_Financial_Holdings_Inc__National_Commerce_Corp,,,,,0.0,0.0,1.0,0.0,,"Non-electing shares are generally deemed a stock election (NCC common stock); however, if valid stock elections (including deemed non-election shares) exceed the maximum issuable shares, non-election shares may instead be converted to cash under the proration procedure.",,8/16/2017,,,,-0.1519999999999974,,17.25,17.401999999999997,rolling_structural_fit,216,27,3.2348067965919127,-9.666126950328069,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000166_20071011_Slade_s_Ferry_Bancorp__Independent_Bank_Corp,1726437000.0,7485632.05,247912678.297,56644397970.00001,0.0046691075318705,0.0046691075318705,0.9953308924681294,0.0046691075318705,mixed,"Shares with no valid election ('non-election shares') are allocated cash and/or stock based on elections of other shareholders and the required 25%/75% cash/stock ratio, with electing shareholders getting priority in reallocation. If holders of more than 75% of shares elect stock, non-electing shareholders get cash. If less than 75% elect stock, non-electing shareholders get stock (if capacity remains) or a mix of cash and stock if needed to reach 75% stock.",,10/11/2007,,,,0.7555000000000014,-7.310000000000002,25.5,24.7445,rolling_structural_fit,50,11,1.5037640475014238,-4.663742179365091,0.3,0.2,0.2,0.20093820207273835,0.7953308924681295,0.3,0.3011672768829676,0.6988327231170324,exit,ok,
E000167_20101025_Wilber_Corp__Community_Financial_System_Inc,10715000.0,26400.0,196717.38,95149200.0,0.0019832477834811,0.0019832477834811,0.9980167522165188,0.0019832477834811,mixed,"Shares for which no valid election is made (or an invalid/late election) are automatically deemed to have made the Mixed Election (80% stock / 20% cash), and are allocated pro rata among non-electing holders to achieve the overall 80%/20% split.",,10/25/2010,,,,-1.6968599999999991,2.3168599999999984,9.5,11.19686,rolling_structural_fit,92,27,3.382259392433829,-10.267885969386613,0.3,0.0,0.0,0.0,0.9980167522165189,0.3,0.30039664955669626,0.6996033504433038,stock,ok,
E000169_20220823_Town_and_Country_Financial_Corp__HBT_Financial_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made by the deadline are treated as 'non-election shares' and are converted into the right to receive cash consideration or stock consideration according to the proration methodology specified in the merger agreement (i.e., allocated to whichever consideration type is undersubscribed to help meet the Aggregate Cash/Stock Consideration targets).",,8/23/2022,,,,0.4344699999999974,,35.66,35.22553,rolling_structural_fit,269,32,2.9901341211633348,-7.5715845695349095,0.1,0.2,0.2,0.2,0.8,0.1,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000170_20080910_American_Community_Bancshares_Inc__Yadkin_Financial_Corp,6542000.0,34808.6,357622.88665999996,68756420.0,0.0,0.0,1.0,0.0,,"If a shareholder does not make a valid election by the election deadline, the shares are designated 'non-election shares' and the exchange agent has discretion to determine the consideration type, subject to the requirement that aggregate cash consideration equals 19.5% and aggregate stock consideration equals 80.5% of total outstanding shares (non-election shares fill in whichever pool is undersubscribed).",,9/10/2008,,,,,1.84,12.35,,rolling_structural_fit,66,16,2.0356815998742066,-6.208952363982913,0.3,0.1,0.1,0.1,0.9,0.3,,,,blocked,missing_inputs:stock_value
E000171_20160622_Carolina_Bank_Holdings_Inc__First_Bancorp_Southern_Pines_NC,5037000.0,16344.55,281629.69935,91320810.0,0.0266834663490172,0.0266834663490172,0.9733165336509828,0.0266834663490172,mixed,"If a CLBH shareholder does not make a valid election by the deadline (4:00 p.m. EST on [date]), First Bancorp has the authority to determine the type of consideration (cash, stock, or mix) to be exchanged for such non-election shares.",,6/22/2016,,,,1.8637999999999977,1.870000000000001,20.0,18.1362,rolling_structural_fit,194,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.10274149934029432,0.8733165336509828,0.3,0.37533669326980346,0.6246633067301965,cash,ok,
E000172_20130715_Saehan_Bancorp__Wilshire_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,mixed,"Shares with no valid election ('no election shares') are allocated cash, Wilshire stock, or a mix, depending on the aggregate cash and stock elections made by other shareholders (i.e., filled from whichever pool remains undersubscribed).",,7/15/2013,,,,-0.04042,,0.4247,0.46512,rolling_structural_fit,130,35,4.379383201803289,-13.29014571300341,0.3,0.0,0.0,0.0,1.0,0.3,,,,blocked,"missing_inputs:entry_target_price,cash_cap,stock_cap"
E000173_20190715_Carolina_Trust_Bancshares_Inc__Carolina_Financial_Corp,9302000.0,23069.3,219384.37348,94229260.0,0.0495138303590625,0.0495138303590625,0.9504861696409376,0.0495138303590625,,"Shares for which no valid election is made (non-election shares) are allocated by the exchange agent at its discretion among cash and stock according to the allocation procedures, to help balance the aggregate 90%/10% stock/cash split.",,7/15/2019,,,,0.2920000000000016,0.4399999999999995,10.57,10.278,rolling_structural_fit,239,29,3.0139920988032416,-8.320777369314621,0.2,0.1,0.1,0.10520931623631802,0.8504861696409375,0.2,0.2948541491077188,0.7051458508922813,cash,ok,
E000174_20141113_Foster_Wheeler_AG__Amec_Foster_Wheeler_Ltd,100127000.0,882591.95,27111604.898,3145990340.0,0.0733224213249173,0.0733224213249173,0.9266775786750828,0.0733224213249173,,"Tendering shareholders who make no valid election receive the type of consideration (cash or stock) that is NOT oversubscribed; if neither type is oversubscribed, no-election shareholders receive cash and AMEC shares in proportion to the amounts remaining after satisfying valid elections. No-election shareholders (or those failing to specify AMEC shares vs. ADSs) who receive share consideration receive AMEC shares (not ADSs).",,11/13/2014,0.9717930055295896,0.9372,93.72,3.7282839999999986,0.5799999999999983,32.0,28.271716,rolling_structural_fit,155,28,4.014867228313666,-12.539475678420864,0.4,0.0,0.0,0.0,0.9266775786750827,0.4,,,,blocked,"missing_inputs:cash_cap,stock_cap"
E000175_20210623_Cortland_Bancorp__Farmers_National_Banc_Corp,4262000.0,20431.6,552123.223,116778800.0,0.0143305959643359,0.0143305959643359,0.985669404035664,0.0143305959643359,,"Shares for which no valid/timely election is made are deemed 'no election' shares; the form of consideration for such shares is determined by Farmers (or at Farmers' direction, the exchange agent) in accordance with the merger agreement's allocation/proration procedures, intended to preserve the 75% stock / 25% cash aggregate split.",,6/23/2021,,,,0.0174999999999982,0.6000000000000014,28.0,27.9825,rolling_structural_fit,259,30,3.015348037389662,-8.18533021158145,0.2,0.1,0.1,0.1014538947750292,0.8856694040356641,0.2,0.2842991787893008,0.7157008212106992,cash,ok,
E000176_20160310_LaPorte_Bancorp_Inc__Horizon_Bancorp_Inc_IN,5578000.0,3326.55,48354.83061,81494580.0,0.0024419146647543,0.0024419146647543,0.9975580853352456,0.0024419146647543,,"Shares for which no valid election is made (or an election form is not properly completed/returned) are 'non-election shares.' These shares are used first to satisfy any shortfall needed to reach the 65% stock / 35% cash aggregate split before proration is applied to shares with an affirmative election; ultimately a non-electing holder may receive cash, stock, or a combination as determined by the allocation and proration procedures.",,3/10/2016,,,,2.473189999999999,2.890000000000001,17.5,15.02681,rolling_structural_fit,187,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.10024478922086363,0.8975580853352457,0.3,0.37048838293295083,0.6295116170670492,cash,ok,
E000177_20191025_Empire_Bancorp_Inc__Flushing_Financial_Corp,,,,,0.0,0.0,1.0,0.0,,"Shares with no valid election become 'non-election shares' and are converted to whichever form of consideration (cash or stock) is undersubscribed first, before electing shares in the oversubscribed form are subject to proration; non-election shares thus have lower priority than validly electing shares in the oversubscribed pool.",,10/25/2019,,,,0.3153919999999974,,14.04,13.724608000000002,rolling_structural_fit,243,30,3.3122570422907978,-9.57761392079106,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,missing_inputs:entry_target_price
E000178_20131010_Camco_Financial_Corp__Huntington_Bancshares_Inc_OH,14455000.0,26215.0,1165444.15,653221450.0,0.1339579716361121,0.1339579716361121,0.8660420283638879,0.1339579716361121,,"Shares for which no valid election is made are 'non-election shares' and are converted to stock or cash consideration per the allocation procedures. Non-election shares are allocated to the undersubscribed form of consideration first, ahead of electing shares in the oversubscribed form being switched/prorated.",,10/10/2013,,,,-0.0836000000000005,-39.106399999999994,6.0,6.083600000000001,rolling_structural_fit,134,33,4.151798190764961,-12.621032231248423,0.4,0.0,0.0,0.0,0.8660420283638879,0.4,0.41339579716361124,0.5866042028363888,exit,ok,
E000179_20250924_1st_Colonial_Bancorp_Inc__Mid_Penn_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shareholders who make no election or an invalid election ('non-election shares') are not automatically deemed cash or stock; instead they are allocated whichever consideration type is under-subscribed as part of the proration mechanism (Section 3.4), so as to achieve the target 60% stock / 40% cash split.",,9/24/2025,,,,,,18.5,,rolling_structural_fit,288,33,2.990631335563779,-7.305710532664794,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000180_20191218_MSB_Financial_Corp_MD__Kearny_Financial_Corp_MD,5185000.0,4794.1,72278.41589,78812000.0,0.0103901639344262,0.0103901639344262,0.9896098360655738,0.0103901639344262,,"If a stockholder does not submit a properly completed election form (or online election) by the election deadline, such holder is deemed to have made no election. Non-electing (or invalid election) shares are then allocated according to the proration mechanics; per the July 2020 press release, shareholders who made no election or an invalid election ultimately received 1.3 shares of Kearny common stock per MSB share (i.e., were treated as stock consideration recipients since cash was oversubscribed), plus cash in lieu of fractional shares.",,12/18/2019,,,,-0.2650000000000005,3.0650000000000013,18.0,18.265,rolling_structural_fit,244,30,3.3122570422907978,-9.57761392079106,0.2,0.1,0.1,0.10104992528931753,0.8896098360655739,0.2,0.1831170491803279,0.8168829508196722,stock,ok,
E000181_20221221_Brunswick_Bancorp__Mid_Penn_Bancorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Brunswick shareholders who made no election or an invalid election were deemed non-electing; non-election shares factored into the proration formula and received whichever form of consideration (cash or stock) was underelected, to bring the aggregate split to 50/50.",,12/21/2022,,,,-0.6994599999999984,,18.0,18.69946,rolling_structural_fit,271,32,2.8829811396798033,-6.994077048693992,0.1,0.2,0.2,0.2,0.8,0.1,,,,blocked,missing_inputs:entry_target_price
E000182_20150303_Alliance_Bancorp_Inc_of_Pennsylvania__WSFS_Financial_Corp,4027000.0,32700.1,679940.5487500001,85412670.0,0.0157442264713186,0.0157442264713186,0.9842557735286814,0.0157442264713186,,"Shares for which no valid election is made ('non-election shares') are not automatically deemed cash or stock; instead they are allocated via the proration mechanism -- first converted to stock election shares if the cash cap is oversubscribed, or converted to cash election shares (pro rata) if the cash cap is undersubscribed, to help reach the targeted ~30% cash / 70% stock split.",,3/3/2015,,,,0.0723784999999992,0.7899999999999991,22.0,21.9276215,rolling_structural_fit,162,28,3.9352453189314187,-12.25904090549161,0.4,0.0,0.0,0.0,0.9842557735286814,0.4,0.4015744226471319,0.5984255773528682,cash,ok,
E000183_20250723_TC_Bancshares_Inc__Colony_Bankcorp_Inc,,,,,0.0,0.0,1.0,0.0,,"Shares for which no valid election is made by the election deadline are designated 'no-election shares.' No-election shares are treated according to the allocation waterfall: if stock elections exceed the cap, no-election shares are converted to cash; if stock elections are below the cap (shortfall exists), no-election shares are first in line to be converted to stock (up to the shortfall) before cash election shares are reallocated.",,7/23/2025,,,,,,21.25,,rolling_structural_fit,286,34,2.9908214676249587,-7.022958554295322,0.2,0.1,0.1,0.1,0.9,0.2,,,,blocked,"missing_inputs:stock_value,entry_target_price"
E000184_20160426_First_Clover_Leaf_Financial_Corp__First_Mid_Bancshares_Inc,7006000.0,2753.75,26082.82525,68098320.0,0.0049250642306594,0.0049250642306594,0.9950749357693406,0.0049250642306594,stock,Shares for which no valid election is made (non-election / 'no election shares') are deemed to have elected stock consideration.,,4/26/2016,,,,0.3613499999999998,3.1499999999999986,12.87,12.50865,rolling_structural_fit,190,27,3.3591665808527575,-10.175396879698654,0.3,0.1,0.1,0.10049494405432408,0.8950749357693406,0.3,0.3685224807308022,0.6314775192691978,cash,ok,
E000185_20080903_Lincoln_Bancorp_IN__First_Merchants_Corp,5313000.0,8268.15,106730.24497,74382000.0,0.0006580086580086,0.0006580086580086,0.9993419913419914,0.0006580086580086,,"Non-electing shares deemed to have elected the Share Option (First Merchants common stock); however, non-electing shares are the first to be converted to cash if proration requires reducing stock elections.",,9/3/2008,,,,2.0111480000000004,1.7599999999999998,15.76,13.748852,rolling_structural_fit,65,15,1.9210918700043518,-5.870404290016957,0.3,0.1,0.1,0.10006584419184918,0.8993419913419914,0.3,0.37013160173160176,0.6298683982683982,cash,ok,
